"","VE","Year","Circuito","Municipio","Lista","GOBERNADOR","LEGISLADOR"
"107",0,0,"12A",22,8,38,29
"108",0,0,"12A",22,9,15,18
"109",0,0,"12A",22,10,2566,3315
"110",0,0,"12A",22,9999,478,973
"111",0,0,"12B",22,1,1892,1034
"112",0,0,"12B",22,2,9,8
"113",0,0,"12B",22,3,89,173
"114",0,0,"12B",22,4,6,0
"115",0,0,"12B",22,5,22,32
"116",0,0,"12B",22,6,28,0
"117",0,0,"12B",22,7,6,8
"118",0,0,"12B",22,8,17,35
"119",0,0,"12B",22,9,16,19
"120",0,0,"12B",22,10,1759,2153
"121",0,0,"12B",22,9999,305,687
"122",0,0,"12C",22,1,1919,1094
"123",0,0,"12C",22,2,10,5
"124",0,0,"12C",22,3,92,220
"125",0,0,"12C",22,4,4,0
"126",0,0,"12C",22,5,36,27
"127",0,0,"12C",22,6,18,0
"128",0,0,"12C",22,7,9,8
"129",0,0,"12C",22,8,17,9
"130",0,0,"12C",22,9,7,14
"131",0,0,"12C",22,10,1904,2304
"132",0,0,"12C",22,9999,310,645
"133",0,0,"13A",22,1,118,65
"134",0,0,"13A",22,2,3,4
"135",0,0,"13A",22,3,2,8
"136",0,0,"13A",22,4,1,0
"137",0,0,"13A",22,5,5,5
"138",0,0,"13A",22,6,0,0
"139",0,0,"13A",22,7,0,0
"140",0,0,"13A",22,8,0,0
"141",0,0,"13A",22,9,0,0
"142",0,0,"13A",22,10,33,63
"143",0,0,"13A",22,9999,17,34
"2953",0,1,"12A",22,1,133,46
"2954",0,1,"12A",22,2,6,0
"2955",0,1,"12A",22,3,3824,4164
"2956",0,1,"12A",22,4,1794,1390
"2957",0,1,"12A",22,5,31,0
"2958",0,1,"12A",22,6,45,30
"2959",0,1,"12A",22,7,61,60
"2960",0,1,"12A",22,8,5,0
"2961",0,1,"12A",22,9999,24,13
"2962",0,1,"12B",22,1,122,36
"2963",0,1,"12B",22,2,4,0
"2964",0,1,"12B",22,3,3148,3388
"2965",0,1,"12B",22,4,1545,1241
"2966",0,1,"12B",22,5,26,0
"2967",0,1,"12B",22,6,30,26
"2968",0,1,"12B",22,7,47,47
"2969",0,1,"12B",22,8,2,0
"2970",0,1,"12B",22,9999,25,15
"2971",0,1,"12C",22,1,99,46
"2972",0,1,"12C",22,2,3,0
"2973",0,1,"12C",22,3,2674,2928
"2974",0,1,"12C",22,4,1185,1066
"2975",0,1,"12C",22,5,164,0
"2976",0,1,"12C",22,6,36,20
"2977",0,1,"12C",22,7,34,35
"2978",0,1,"12C",22,8,4,0
"2979",0,1,"12C",22,9999,13,7
"2980",0,1,"13A",22,1,1,1
"2981",0,1,"13A",22,2,0,0
"2982",0,1,"13A",22,3,98,95
"2983",0,1,"13A",22,4,40,38
"2984",0,1,"13A",22,5,0,0
"2985",0,1,"13A",22,6,4,3
"2986",0,1,"13A",22,7,0,0
"2987",0,1,"13A",22,8,0,0
"2988",0,1,"13A",22,9999,0,0
"1035",0,0,"42A",23,1,335,341.5
"1036",0,0,"42A",23,2,3,0
"1037",0,0,"42A",23,3,17,19.5
"1038",0,0,"42A",23,4,1,1
"1039",0,0,"42A",23,5,2,1
"1040",0,0,"42A",23,6,8,0
"1041",0,0,"42A",23,7,0,0.5
"1042",0,0,"42A",23,8,29,43.5
"1043",0,0,"42A",23,9,0,0
"1044",0,0,"42A",23,10,550,455.5
"1045",0,0,"42A",23,9999,53,136.5
"1046",0,0,"42B",23,1,813,820
"1047",0,0,"42B",23,2,2,0
"1048",0,0,"42B",23,3,2,1.5
"1049",0,0,"42B",23,4,0,0
"1050",0,0,"42B",23,5,2,1
"1051",0,0,"42B",23,6,2,0
"1052",0,0,"42B",23,7,3,3
"1053",0,0,"42B",23,8,6,3
"1054",0,0,"42B",23,9,1,0
"1055",0,0,"42B",23,10,432,350.5
"1056",0,0,"42B",23,9999,43,123.5
"1057",0,0,"42C",23,1,2969,3027
"1058",0,0,"42C",23,2,6,0
"1059",0,0,"42C",23,3,73,109
"1060",0,0,"42C",23,4,0,0.5
"1061",0,0,"42C",23,5,22,5.5
"1062",0,0,"42C",23,6,46,0
"1063",0,0,"42C",23,7,6,7
"1064",0,0,"42C",23,8,183,234
"1065",0,0,"42C",23,9,8,0
"1066",0,0,"42C",23,10,4133,3676
"1067",0,0,"42C",23,9999,505,897
"3718",0,1,"42A",23,1,229,224
"3719",0,1,"42A",23,2,2,0
"3720",0,1,"42A",23,3,502,458
"3721",0,1,"42A",23,4,91,86.5
"3722",0,1,"42A",23,5,0,0
"3723",0,1,"42A",23,6,43,45.5
"3724",0,1,"42A",23,7,12,10
"3725",0,1,"42A",23,8,4,2
"3726",0,1,"42A",23,9999,17,28.5
"3727",0,1,"42B",23,1,637,697.5
"3728",0,1,"42B",23,2,1,0
"3729",0,1,"42B",23,3,503,453.5
"3730",0,1,"42B",23,4,171,127.5
"3731",0,1,"42B",23,5,0,0
"3732",0,1,"42B",23,6,0,1
"3733",0,1,"42B",23,7,2,1
"3734",0,1,"42B",23,8,1,0
"3735",0,1,"42B",23,9999,5,5
"3736",0,1,"42C",23,1,2482,2546
"3737",0,1,"42C",23,2,12,0
"3738",0,1,"42C",23,3,4287,3937
"3739",0,1,"42C",23,4,673,518.5
"3740",0,1,"42C",23,5,13,14
"3741",0,1,"42C",23,6,150,163.5
"3742",0,1,"42C",23,7,66,77
"3743",0,1,"42C",23,8,28,14.5
"3744",0,1,"42C",23,9999,57,33
"287",0,0,"22D",24,1,295,273
"288",0,0,"22D",24,2,1,0
"289",0,0,"22D",24,3,2,1
"290",0,0,"22D",24,4,1,0
"291",0,0,"22D",24,5,0,0
"292",0,0,"22D",24,6,0,0
"293",0,0,"22D",24,7,1,0
"294",0,0,"22D",24,8,0,0
"295",0,0,"22D",24,9,0,0
"296",0,0,"22D",24,10,84,107
"297",0,0,"22D",24,9999,9,12
"298",0,0,"22E",24,1,480,315
"299",0,0,"22E",24,2,0,0
"300",0,0,"22E",24,3,1,1
"301",0,0,"22E",24,4,0,0
"302",0,0,"22E",24,5,0,0
"303",0,0,"22E",24,6,1,0
"304",0,0,"22E",24,7,0,0
"305",0,0,"22E",24,8,1,0
"306",0,0,"22E",24,9,0,0
"307",0,0,"22E",24,10,202,435
"308",0,0,"22E",24,9999,96,30
"3106",0,1,"22D",24,1,3,1
"3107",0,1,"22D",24,2,0,0
"3108",0,1,"22D",24,3,466,468
"3109",0,1,"22D",24,4,27,21
"3110",0,1,"22D",24,5,0,0
"3111",0,1,"22D",24,6,1,0
"3112",0,1,"22D",24,7,0,0
"3113",0,1,"22D",24,8,0,0
"3114",0,1,"22D",24,9999,0,0
"3115",0,1,"22E",24,1,26,18
"3116",0,1,"22E",24,2,0,0
"3117",0,1,"22E",24,3,738,731
"3118",0,1,"22E",24,4,67,69
"3119",0,1,"22E",24,5,1,0
"3120",0,1,"22E",24,6,17,0
"3121",0,1,"22E",24,7,0,0
"3122",0,1,"22E",24,8,1,0
"3123",0,1,"22E",24,9999,3,7
"2014",0,0,"63A",25,1,797,924
"2015",0,0,"63A",25,2,1,0
"2016",0,0,"63A",25,3,11,4
"2017",0,0,"63A",25,4,3,0
"2018",0,0,"63A",25,5,5,0
"2019",0,0,"63A",25,6,0,0
"2020",0,0,"63A",25,7,0,0
"2021",0,0,"63A",25,8,2,0
"2022",0,0,"63A",25,9,0,0
"2023",0,0,"63A",25,10,564,447
"2024",0,0,"63A",25,9999,30,37
"2025",0,0,"64A",25,1,17,19
"2026",0,0,"64A",25,2,0,0
"2027",0,0,"64A",25,3,0,0
"2028",0,0,"64A",25,4,0,0
"2029",0,0,"64A",25,5,0,0
"2030",0,0,"64A",25,6,0,0
"2031",0,0,"64A",25,7,0,0
"2032",0,0,"64A",25,8,0,0
"2033",0,0,"64A",25,9,0,0
"2034",0,0,"64A",25,10,3,3
"2035",0,0,"64A",25,9999,4,2
"2036",0,0,"64B",25,1,43,42
"2037",0,0,"64B",25,2,0,0
"2038",0,0,"64B",25,3,1,1
"2039",0,0,"64B",25,4,0,0
"2040",0,0,"64B",25,5,0,0
"2041",0,0,"64B",25,6,0,0
"2042",0,0,"64B",25,7,0,0
"2043",0,0,"64B",25,8,0,0
"2044",0,0,"64B",25,9,0,0
"2045",0,0,"64B",25,10,25,17
"2046",0,0,"64B",25,9999,1,10
"2047",0,0,"65A",25,1,30,37
"2048",0,0,"65A",25,2,0,0
"2049",0,0,"65A",25,3,0,0
"2050",0,0,"65A",25,4,0,0
"2051",0,0,"65A",25,5,1,0
"2052",0,0,"65A",25,6,1,0
"2053",0,0,"65A",25,7,0,0
"2054",0,0,"65A",25,8,0,0
"2055",0,0,"65A",25,9,0,0
"2056",0,0,"65A",25,10,50,42
"2057",0,0,"65A",25,9999,1,4
"2058",0,0,"65B",25,1,40,51
"2059",0,0,"65B",25,2,0,0
"2060",0,0,"65B",25,3,7,1
"2061",0,0,"65B",25,4,0,0
"2062",0,0,"65B",25,5,0,0
"2063",0,0,"65B",25,6,0,0
"2064",0,0,"65B",25,7,0,0
"2065",0,0,"65B",25,8,0,0
"2066",0,0,"65B",25,9,0,0
"2067",0,0,"65B",25,10,53,48
"2068",0,0,"65B",25,9999,0,0
"2069",0,0,"66A",25,1,107,109
"2070",0,0,"66A",25,2,0,0
"2071",0,0,"66A",25,3,0,0
"2072",0,0,"66A",25,4,0,0
"2073",0,0,"66A",25,5,0,0
"2074",0,0,"66A",25,6,1,0
"2075",0,0,"66A",25,7,0,0
"2076",0,0,"66A",25,8,0,0
"2077",0,0,"66A",25,9,0,0
"2078",0,0,"66A",25,10,33,31
"2079",0,0,"66A",25,9999,2,1
"2080",0,0,"66B",25,1,74,85
"2081",0,0,"66B",25,2,0,0
"2082",0,0,"66B",25,3,0,0
"2083",0,0,"66B",25,4,1,0
"2084",0,0,"66B",25,5,0,0
"2085",0,0,"66B",25,6,1,0
"2086",0,0,"66B",25,7,0,0
"2087",0,0,"66B",25,8,0,0
"2088",0,0,"66B",25,9,0,0
"2089",0,0,"66B",25,10,71,59
"2090",0,0,"66B",25,9999,8,11
"4519",0,1,"63A",25,1,90,58
"4520",0,1,"63A",25,2,4,0
"4521",0,1,"63A",25,3,1020,1127
"4522",0,1,"63A",25,4,424,328
"4523",0,1,"63A",25,5,2,0
"4524",0,1,"63A",25,6,3,0
"4525",0,1,"63A",25,7,11,0
"4526",0,1,"63A",25,8,4,0
"4527",0,1,"63A",25,9999,20,68
"4528",0,1,"64A",25,1,0,0
"4529",0,1,"64A",25,2,0,0
"4530",0,1,"64A",25,3,17,17
"4531",0,1,"64A",25,4,2,2
"4532",0,1,"64A",25,5,0,0
"4533",0,1,"64A",25,6,0,0
"4534",0,1,"64A",25,7,0,0
"4535",0,1,"64A",25,8,0,0
"4536",0,1,"64A",25,9999,0,0
"4537",0,1,"64B",25,1,1,1
"4538",0,1,"64B",25,2,0,0
"4539",0,1,"64B",25,3,47,52
"4540",0,1,"64B",25,4,23,15
"4541",0,1,"64B",25,5,0,0
"4542",0,1,"64B",25,6,0,0
"4543",0,1,"64B",25,7,0,0
"4544",0,1,"64B",25,8,1,0
"4545",0,1,"64B",25,9999,1,5
"4546",0,1,"65A",25,1,0,0
"4547",0,1,"65A",25,2,1,0
"4548",0,1,"65A",25,3,61,72
"4549",0,1,"65A",25,4,18,13
"4550",0,1,"65A",25,5,1,0
"4551",0,1,"65A",25,6,1,0
"4552",0,1,"65A",25,7,0,0
"4553",0,1,"65A",25,8,0,0
"4554",0,1,"65A",25,9999,0,0
"4555",0,1,"65B",25,1,3,2
"4556",0,1,"65B",25,2,0,0
"4557",0,1,"65B",25,3,51,77
"4558",0,1,"65B",25,4,32,9
"4559",0,1,"65B",25,5,0,0
"4560",0,1,"65B",25,6,0,0
"4561",0,1,"65B",25,7,0,0
"4562",0,1,"65B",25,8,0,0
"4563",0,1,"65B",25,9999,4,2
"4564",0,1,"66A",25,1,3,2
"4565",0,1,"66A",25,2,0,0
"4566",0,1,"66A",25,3,102,116
"4567",0,1,"66A",25,4,43,29
"4568",0,1,"66A",25,5,0,0
"4569",0,1,"66A",25,6,1,0
"4570",0,1,"66A",25,7,0,0
"4571",0,1,"66A",25,8,0,0
"4572",0,1,"66A",25,9999,1,1
"4573",0,1,"66B",25,1,5,3
"4574",0,1,"66B",25,2,0,0
"4575",0,1,"66B",25,3,106,139
"4576",0,1,"66B",25,4,31,15
"4577",0,1,"66B",25,5,0,0
"4578",0,1,"66B",25,6,0,0
"4579",0,1,"66B",25,7,0,0
"4580",0,1,"66B",25,8,0,0
"4581",0,1,"66B",25,9999,0,0
"793",0,0,"32A",26,1,691,645
"794",0,0,"32A",26,2,2,2
"795",0,0,"32A",26,3,8,10
"796",0,0,"32A",26,4,1,1
"797",0,0,"32A",26,5,34,41
"798",0,0,"32A",26,6,5,0
"799",0,0,"32A",26,7,1,1
"800",0,0,"32A",26,8,6,6
"801",0,0,"32A",26,9,1,0
"802",0,0,"32A",26,10,383,286
"803",0,0,"32A",26,9999,53,193
"804",0,0,"32B",26,1,2946,2791
"805",0,0,"32B",26,2,13,11
"806",0,0,"32B",26,3,17,18
"807",0,0,"32B",26,4,9,12
"808",0,0,"32B",26,5,125,156
"809",0,0,"32B",26,6,15,0
"810",0,0,"32B",26,7,6,6
"811",0,0,"32B",26,8,9,10
"812",0,0,"32B",26,9,2,0
"813",0,0,"32B",26,10,1557,1165
"814",0,0,"32B",26,9999,276,807
"3520",0,1,"32A",26,1,21,14
"3521",0,1,"32A",26,2,2,0
"3522",0,1,"32A",26,3,464,503
"3523",0,1,"32A",26,4,423,394
"3524",0,1,"32A",26,5,0,0
"3525",0,1,"32A",26,6,11,11
"3526",0,1,"32A",26,7,9,15
"3527",0,1,"32A",26,8,0,0
"3528",0,1,"32A",26,9999,7,7
"3529",0,1,"32B",26,1,128,78
"3530",0,1,"32B",26,2,8,0
"3531",0,1,"32B",26,3,2618,2634
"3532",0,1,"32B",26,4,2249,2072
"3533",0,1,"32B",26,5,7,6
"3534",0,1,"32B",26,6,42,36
"3535",0,1,"32B",26,7,21,23
"3536",0,1,"32B",26,8,4,0
"3537",0,1,"32B",26,9999,34,37
"1222",0,0,"46A",27,1,419,192
"1223",0,0,"46A",27,2,0,0
"1224",0,0,"46A",27,3,3,0
"1225",0,0,"46A",27,4,0,0
"1226",0,0,"46A",27,5,4,0
"1227",0,0,"46A",27,6,1,0
"1228",0,0,"46A",27,7,0,0
"1229",0,0,"46A",27,8,2,0
"1230",0,0,"46A",27,9,0,0
"1231",0,0,"46A",27,10,58,294
"1232",0,0,"46A",27,9999,70,71
"1233",0,0,"46B",27,1,110,37
"1234",0,0,"46B",27,2,0,0
"1235",0,0,"46B",27,3,1,0
"1236",0,0,"46B",27,4,0,0
"1237",0,0,"46B",27,5,0,0
"1238",0,0,"46B",27,6,1,0
"1239",0,0,"46B",27,7,0,0
"1240",0,0,"46B",27,8,0,0
"1241",0,0,"46B",27,9,0,0
"1242",0,0,"46B",27,10,88,157
"1243",0,0,"46B",27,9999,4,10
"1244",0,0,"46C",27,1,84,47
"1245",0,0,"46C",27,2,0,0
"1246",0,0,"46C",27,3,0,0
"1247",0,0,"46C",27,4,0,0
"1248",0,0,"46C",27,5,0,0
"1249",0,0,"46C",27,6,0,0
"1250",0,0,"46C",27,7,0,0
"1251",0,0,"46C",27,8,0,0
"1252",0,0,"46C",27,9,0,0
"1253",0,0,"46C",27,10,25,62
"1254",0,0,"46C",27,9999,0,0
"1255",0,0,"46D",27,1,187,24
"1256",0,0,"46D",27,2,1,0
"1257",0,0,"46D",27,3,0,0
"1258",0,0,"46D",27,4,0,0
"1259",0,0,"46D",27,5,0,0
"1260",0,0,"46D",27,6,0,0
"1261",0,0,"46D",27,7,0,0
"1262",0,0,"46D",27,8,0,0
"1263",0,0,"46D",27,9,1,0
"1264",0,0,"46D",27,10,68,228
"1265",0,0,"46D",27,9999,8,13
"1266",0,0,"46E",27,1,16,4
"1267",0,0,"46E",27,2,0,0
"1268",0,0,"46E",27,3,0,0
"1269",0,0,"46E",27,4,0,0
"1270",0,0,"46E",27,5,0,0
"1271",0,0,"46E",27,6,0,0
"1272",0,0,"46E",27,7,0,0
"1273",0,0,"46E",27,8,0,0
"1274",0,0,"46E",27,9,0,0
"1275",0,0,"46E",27,10,27,29
"1276",0,0,"46E",27,9999,1,11
"1277",0,0,"46F",27,1,193,70
"1278",0,0,"46F",27,2,0,0
"1279",0,0,"46F",27,3,1,0
"1280",0,0,"46F",27,4,0,0
"1281",0,0,"46F",27,5,0,0
"1282",0,0,"46F",27,6,0,0
"1283",0,0,"46F",27,7,1,0
"1284",0,0,"46F",27,8,0,0
"1285",0,0,"46F",27,9,0,0
"1286",0,0,"46F",27,10,95,221
"1287",0,0,"46F",27,9999,13,12
"1288",0,0,"46G",27,1,65,29
"1289",0,0,"46G",27,2,0,0
"1290",0,0,"46G",27,3,1,0
"1291",0,0,"46G",27,4,0,0
"1292",0,0,"46G",27,5,0,0
"1293",0,0,"46G",27,6,0,0
"1294",0,0,"46G",27,7,0,0
"1295",0,0,"46G",27,8,0,0
"1296",0,0,"46G",27,9,0,0
"1297",0,0,"46G",27,10,8,44
"1298",0,0,"46G",27,9999,0,1
"1299",0,0,"46H",27,1,83,28
"1300",0,0,"46H",27,2,0,0
"1301",0,0,"46H",27,3,0,0
"1302",0,0,"46H",27,4,0,0
"1303",0,0,"46H",27,5,0,0
"1304",0,0,"46H",27,6,1,0
"1305",0,0,"46H",27,7,0,0
"1306",0,0,"46H",27,8,0,0
"1307",0,0,"46H",27,9,0,0
"1308",0,0,"46H",27,10,34,89
"1309",0,0,"46H",27,9999,1,2
"1310",0,0,"47A",27,1,94,51
"1311",0,0,"47A",27,2,0,0
"1312",0,0,"47A",27,3,0,0
"1313",0,0,"47A",27,4,0,0
"1314",0,0,"47A",27,5,0,0
"1315",0,0,"47A",27,6,0,0
"1316",0,0,"47A",27,7,0,0
"1317",0,0,"47A",27,8,0,0
"1318",0,0,"47A",27,9,0,0
"1319",0,0,"47A",27,10,23,69
"1320",0,0,"47A",27,9999,7,4
"1321",0,0,"47B",27,1,75,45
"1322",0,0,"47B",27,2,0,0
"1323",0,0,"47B",27,3,0,0
"1324",0,0,"47B",27,4,0,0
"1325",0,0,"47B",27,5,0,0
"1326",0,0,"47B",27,6,0,0
"1327",0,0,"47B",27,7,0,0
"1328",0,0,"47B",27,8,0,0
"1329",0,0,"47B",27,9,0,0
"1330",0,0,"47B",27,10,16,46
"1331",0,0,"47B",27,9999,2,2
"1332",0,0,"47C",27,1,35,3
"1333",0,0,"47C",27,2,0,0
"1334",0,0,"47C",27,3,0,0
"1335",0,0,"47C",27,4,0,0
"1336",0,0,"47C",27,5,0,0
"1337",0,0,"47C",27,6,0,0
"1338",0,0,"47C",27,7,0,0
"1339",0,0,"47C",27,8,0,0
"1340",0,0,"47C",27,9,0,0
"1341",0,0,"47C",27,10,20,51
"1342",0,0,"47C",27,9999,1,2
"1343",0,0,"48A",27,1,38,3
"1344",0,0,"48A",27,2,0,0
"1345",0,0,"48A",27,3,0,0
"1346",0,0,"48A",27,4,0,0
"1347",0,0,"48A",27,5,0,0
"1348",0,0,"48A",27,6,0,0
"1349",0,0,"48A",27,7,0,0
"1350",0,0,"48A",27,8,0,0
"1351",0,0,"48A",27,9,0,0
"1352",0,0,"48A",27,10,8,44
"1353",0,0,"48A",27,9999,2,1
"1354",0,0,"48B",27,1,44,0
"1355",0,0,"48B",27,2,0,0
"1356",0,0,"48B",27,3,0,0
"1357",0,0,"48B",27,4,0,0
"1358",0,0,"48B",27,5,0,0
"1359",0,0,"48B",27,6,0,0
"1360",0,0,"48B",27,7,0,0
"1361",0,0,"48B",27,8,0,0
"1362",0,0,"48B",27,9,0,0
"1363",0,0,"48B",27,10,37,81
"1364",0,0,"48B",27,9999,2,2
"3871",0,1,"46A",27,1,62,84
"3872",0,1,"46A",27,2,0,0
"3873",0,1,"46A",27,3,438,507
"3874",0,1,"46A",27,4,69,8
"3875",0,1,"46A",27,5,3,0
"3876",0,1,"46A",27,6,1,0
"3877",0,1,"46A",27,7,3,0
"3878",0,1,"46A",27,8,0,0
"3879",0,1,"46A",27,9999,2,1
"3880",0,1,"46B",27,1,10,19
"3881",0,1,"46B",27,2,0,0
"3882",0,1,"46B",27,3,163,159
"3883",0,1,"46B",27,4,6,2
"3884",0,1,"46B",27,5,0,0
"3885",0,1,"46B",27,6,0,0
"3886",0,1,"46B",27,7,0,0
"3887",0,1,"46B",27,8,0,0
"3888",0,1,"46B",27,9999,0,0
"3889",0,1,"46C",27,1,21,13
"3890",0,1,"46C",27,2,0,0
"3891",0,1,"46C",27,3,22,35
"3892",0,1,"46C",27,4,4,0
"3893",0,1,"46C",27,5,0,0
"3894",0,1,"46C",27,6,0,0
"3895",0,1,"46C",27,7,0,0
"3896",0,1,"46C",27,8,0,0
"3897",0,1,"46C",27,9999,0,0
"3898",0,1,"46D",27,1,16,13
"3899",0,1,"46D",27,2,0,0
"3900",0,1,"46D",27,3,186,194
"3901",0,1,"46D",27,4,23,16
"3902",0,1,"46D",27,5,0,0
"3903",0,1,"46D",27,6,0,0
"3904",0,1,"46D",27,7,1,0
"3905",0,1,"46D",27,8,0,0
"3906",0,1,"46D",27,9999,20,18
"3907",0,1,"46E",27,1,1,2
"3908",0,1,"46E",27,2,0,0
"3909",0,1,"46E",27,3,22,24
"3910",0,1,"46E",27,4,5,2
"3911",0,1,"46E",27,5,0,0
"3912",0,1,"46E",27,6,0,0
"3913",0,1,"46E",27,7,0,0
"3914",0,1,"46E",27,8,0,0
"3915",0,1,"46E",27,9999,0,0
"3916",0,1,"46F",27,1,23,30
"3917",0,1,"46F",27,2,0,0
"3918",0,1,"46F",27,3,288,292
"3919",0,1,"46F",27,4,10,1
"3920",0,1,"46F",27,5,2,0
"3921",0,1,"46F",27,6,0,0
"3922",0,1,"46F",27,7,0,0
"3923",0,1,"46F",27,8,1,0
"3924",0,1,"46F",27,9999,0,0
"3925",0,1,"46G",27,1,7,10
"3926",0,1,"46G",27,2,0,0
"3927",0,1,"46G",27,3,41,43
"3928",0,1,"46G",27,4,5,0
"3929",0,1,"46G",27,5,0,0
"3930",0,1,"46G",27,6,0,0
"3931",0,1,"46G",27,7,0,0
"3932",0,1,"46G",27,8,0,0
"3933",0,1,"46G",27,9999,1,1
"3934",0,1,"46H",27,1,9,10
"3935",0,1,"46H",27,2,0,0
"3936",0,1,"46H",27,3,72,85
"3937",0,1,"46H",27,4,20,5
"3938",0,1,"46H",27,5,0,0
"3939",0,1,"46H",27,6,0,0
"3940",0,1,"46H",27,7,0,0
"3941",0,1,"46H",27,8,0,0
"3942",0,1,"46H",27,9999,1,0
"3943",0,1,"47A",27,1,28,30
"3944",0,1,"47A",27,2,0,0
"3945",0,1,"47A",27,3,68,49
"3946",0,1,"47A",27,4,6,3
"3947",0,1,"47A",27,5,0,0
"3948",0,1,"47A",27,6,0,0
"3949",0,1,"47A",27,7,0,0
"3950",0,1,"47A",27,8,0,0
"3951",0,1,"47A",27,9999,0,0
"3952",0,1,"47B",27,1,11,12
"3953",0,1,"47B",27,2,0,0
"3954",0,1,"47B",27,3,66,64
"3955",0,1,"47B",27,4,3,4
"3956",0,1,"47B",27,5,0,0
"3957",0,1,"47B",27,6,0,0
"3958",0,1,"47B",27,7,0,0
"3959",0,1,"47B",27,8,0,0
"3960",0,1,"47B",27,9999,0,0
"3961",0,1,"47C",27,1,20,21
"3962",0,1,"47C",27,2,0,0
"3963",0,1,"47C",27,3,18,15
"3964",0,1,"47C",27,4,7,10
"3965",0,1,"47C",27,5,0,0
"3966",0,1,"47C",27,6,0,0
"3967",0,1,"47C",27,7,0,0
"3968",0,1,"47C",27,8,0,0
"3969",0,1,"47C",27,9999,1,1
"3970",0,1,"48A",27,1,7,7
"3971",0,1,"48A",27,2,0,0
"3972",0,1,"48A",27,3,15,20
"3973",0,1,"48A",27,4,4,1
"3974",0,1,"48A",27,5,0,0
"3975",0,1,"48A",27,6,0,0
"3976",0,1,"48A",27,7,0,0
"3977",0,1,"48A",27,8,0,0
"3978",0,1,"48A",27,9999,0,0
"3979",0,1,"48B",27,1,4,3
"3980",0,1,"48B",27,2,0,0
"3981",0,1,"48B",27,3,63,64
"3982",0,1,"48B",27,4,0,0
"3983",0,1,"48B",27,5,0,0
"3984",0,1,"48B",27,6,0,0
"3985",0,1,"48B",27,7,0,0
"3986",0,1,"48B",27,8,0,0
"3987",0,1,"48B",27,9999,0,0
"1365",0,0,"48C",28,1,552,254
"1366",0,0,"48C",28,2,0,0
"1367",0,0,"48C",28,3,0,0
"1368",0,0,"48C",28,4,0,0
"1369",0,0,"48C",28,5,0,0
"1370",0,0,"48C",28,6,0,0
"1371",0,0,"48C",28,7,0,0
"1372",0,0,"48C",28,8,0,0
"1373",0,0,"48C",28,9,0,0
"1374",0,0,"48C",28,10,309,602
"1375",0,0,"48C",28,9999,24,29
"1376",0,0,"48D",28,1,138,73
"1377",0,0,"48D",28,2,0,0
"1378",0,0,"48D",28,3,0,0
"1379",0,0,"48D",28,4,0,0
"1380",0,0,"48D",28,5,1,0
"1381",0,0,"48D",28,6,1,0
"1382",0,0,"48D",28,7,0,0
"1383",0,0,"48D",28,8,0,0
"1384",0,0,"48D",28,9,0,0
"1385",0,0,"48D",28,10,70,136
"1386",0,0,"48D",28,9999,0,1
"3988",0,1,"48C",28,1,4,0
"3989",0,1,"48C",28,2,0,0
"3990",0,1,"48C",28,3,745,823
"3991",0,1,"48C",28,4,96,12
"3992",0,1,"48C",28,5,0,0
"3993",0,1,"48C",28,6,1,0
"3994",0,1,"48C",28,7,0,0
"3995",0,1,"48C",28,8,1,0
"3996",0,1,"48C",28,9999,1,1
"3997",0,1,"48D",28,1,0,0
"3998",0,1,"48D",28,2,0,0
"3999",0,1,"48D",28,3,180,194
"4000",0,1,"48D",28,4,14,2
"4001",0,1,"48D",28,5,0,0
"4002",0,1,"48D",28,6,0,0
"4003",0,1,"48D",28,7,0,0
"4004",0,1,"48D",28,8,0,0
"4005",0,1,"48D",28,9999,2,2
"309",0,0,"23A",29,1,107,47
"310",0,0,"23A",29,2,0,0
"311",0,0,"23A",29,3,4,5
"312",0,0,"23A",29,4,0,0
"313",0,0,"23A",29,5,0,0
"314",0,0,"23A",29,6,0,0
"315",0,0,"23A",29,7,0,0
"316",0,0,"23A",29,8,1,0
"317",0,0,"23A",29,9,0,0
"318",0,0,"23A",29,10,62,123
"319",0,0,"23A",29,9999,9,8
"320",0,0,"24A",29,1,2860,1606
"321",0,0,"24A",29,2,4,0
"322",0,0,"24A",29,3,75,93
"323",0,0,"24A",29,4,5,0
"324",0,0,"24A",29,5,5,0
"325",0,0,"24A",29,6,17,0
"326",0,0,"24A",29,7,6,0
"327",0,0,"24A",29,8,14,0
"328",0,0,"24A",29,9,1,0
"329",0,0,"24A",29,10,4032,5210
"330",0,0,"24A",29,9999,361,473
"331",0,0,"24B",29,1,172,99
"332",0,0,"24B",29,2,1,0
"333",0,0,"24B",29,3,10,12
"334",0,0,"24B",29,4,0,0
"335",0,0,"24B",29,5,1,0
"336",0,0,"24B",29,6,0,0
"337",0,0,"24B",29,7,0,0
"338",0,0,"24B",29,8,0,0
"339",0,0,"24B",29,9,0,0
"340",0,0,"24B",29,10,199,263
"341",0,0,"24B",29,9999,12,21
"342",0,0,"24C",29,1,160,47
"343",0,0,"24C",29,2,0,0
"344",0,0,"24C",29,3,3,4
"345",0,0,"24C",29,4,0,0
"346",0,0,"24C",29,5,0,0
"347",0,0,"24C",29,6,0,0
"348",0,0,"24C",29,7,0,0
"349",0,0,"24C",29,8,0,0
"350",0,0,"24C",29,9,0,0
"351",0,0,"24C",29,10,85,200
